review_id,sentence_id,text,op_category,op_target,op_OTE_offset,tokens,POS,freq,sentiment,ngrams_2,ngrams_3,ngrams_4
NP#10,NP#10:2,"
     Great food, amazing service, this place is a class act.
    ",FOOD#QUALITY,378,"('6', '10')","['Great', 'food', 'amazing', 'service', 'place', 'class', 'act']","[('Great', 'NNP'), ('food', 'NN'), ('amazing', 'VBG'), ('service', 'NN'), ('place', 'NN'), ('class', 'NN'), ('act', 'NN')]","{'Great': 1, 'food': 1, 'amazing': 1, 'service': 1, 'place': 1, 'class': 1, 'act': 1}","{'neg': 0.0, 'neu': 0.47, 'pos': 0.53, 'compound': 0.836}","[('Great', 'food'), ('food', 'amazing'), ('amazing', 'service'), ('service', 'place'), ('place', 'class'), ('class', 'act')]","[('Great', 'food', 'amazing'), ('food', 'amazing', 'service'), ('amazing', 'service', 'place'), ('service', 'place', 'class'), ('place', 'class', 'act')]","[('Great', 'food', 'amazing', 'service'), ('food', 'amazing', 'service', 'place'), ('amazing', 'service', 'place', 'class'), ('service', 'place', 'class', 'act')]"
NP#10,NP#10:2,"
     Great food, amazing service, this place is a class act.
    ",SERVICE#GENERAL,629,"('20', '27')","['Great', 'food', 'amazing', 'service', 'place', 'class', 'act']","[('Great', 'NNP'), ('food', 'NN'), ('amazing', 'VBG'), ('service', 'NN'), ('place', 'NN'), ('class', 'NN'), ('act', 'NN')]","{'Great': 1, 'food': 1, 'amazing': 1, 'service': 1, 'place': 1, 'class': 1, 'act': 1}","{'neg': 0.0, 'neu': 0.47, 'pos': 0.53, 'compound': 0.836}","[('Great', 'food'), ('food', 'amazing'), ('amazing', 'service'), ('service', 'place'), ('place', 'class'), ('class', 'act')]","[('Great', 'food', 'amazing'), ('food', 'amazing', 'service'), ('amazing', 'service', 'place'), ('service', 'place', 'class'), ('place', 'class', 'act')]","[('Great', 'food', 'amazing', 'service'), ('food', 'amazing', 'service', 'place'), ('amazing', 'service', 'place', 'class'), ('service', 'place', 'class', 'act')]"
NP#10,NP#10:2,"
     Great food, amazing service, this place is a class act.
    ",RESTAURANT#GENERAL,547,"('34', '39')","['Great', 'food', 'amazing', 'service', 'place', 'class', 'act']","[('Great', 'NNP'), ('food', 'NN'), ('amazing', 'VBG'), ('service', 'NN'), ('place', 'NN'), ('class', 'NN'), ('act', 'NN')]","{'Great': 1, 'food': 1, 'amazing': 1, 'service': 1, 'place': 1, 'class': 1, 'act': 1}","{'neg': 0.0, 'neu': 0.47, 'pos': 0.53, 'compound': 0.836}","[('Great', 'food'), ('food', 'amazing'), ('amazing', 'service'), ('service', 'place'), ('place', 'class'), ('class', 'act')]","[('Great', 'food', 'amazing'), ('food', 'amazing', 'service'), ('amazing', 'service', 'place'), ('service', 'place', 'class'), ('place', 'class', 'act')]","[('Great', 'food', 'amazing', 'service'), ('food', 'amazing', 'service', 'place'), ('amazing', 'service', 'place', 'class'), ('service', 'place', 'class', 'act')]"
NP#10,NP#10:3,"
     The veal was incredible last night.
    ",FOOD#QUALITY,690,"('4', '8')","['The', 'veal', 'incredible', 'last', 'night']","[('The', 'DT'), ('veal', 'NN'), ('incredible', 'JJ'), ('last', 'JJ'), ('night', 'NN')]","{'The': 1, 'veal': 1, 'incredible': 1, 'last': 1, 'night': 1}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","[('The', 'veal'), ('veal', 'incredible'), ('incredible', 'last'), ('last', 'night')]","[('The', 'veal', 'incredible'), ('veal', 'incredible', 'last'), ('incredible', 'last', 'night')]","[('The', 'veal', 'incredible', 'last'), ('veal', 'incredible', 'last', 'night')]"
NP#10,NP#10:4,"
     Fresh, mind blowing flavors.
    ",FOOD#QUALITY,111,"('0', '0')","['Fresh', 'mind', 'blowing', 'flavors']","[('Fresh', 'JJ'), ('mind', 'NN'), ('blowing', 'NN'), ('flavors', 'NNS')]","{'Fresh': 1, 'mind': 1, 'blowing': 1, 'flavors': 1}","{'neg': 0.0, 'neu': 0.566, 'pos': 0.434, 'compound': 0.3182}","[('Fresh', 'mind'), ('mind', 'blowing'), ('blowing', 'flavors')]","[('Fresh', 'mind', 'blowing'), ('mind', 'blowing', 'flavors')]","[('Fresh', 'mind', 'blowing', 'flavors')]"
NP#10,NP#10:5,"
     This place is a must visit!
    ",RESTAURANT#GENERAL,547,"('5', '10')","['This', 'place', 'must', 'visit']","[('This', 'DT'), ('place', 'NN'), ('must', 'MD'), ('visit', 'VB')]","{'This': 1, 'place': 1, 'must': 1, 'visit': 1}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","[('This', 'place'), ('place', 'must'), ('must', 'visit')]","[('This', 'place', 'must'), ('place', 'must', 'visit')]","[('This', 'place', 'must', 'visit')]"
BHD#2,BHD#2:2,"
     Delicious, creative and fun.
    ",FOOD#QUALITY,111,"('0', '0')","['Delicious', 'creative', 'fun']","[('Delicious', 'NNP'), ('creative', 'JJ'), ('fun', 'NN')]","{'Delicious': 1, 'creative': 1, 'fun': 1}","{'neg': 0.0, 'neu': 0.092, 'pos': 0.908, 'compound': 0.872}","[('Delicious', 'creative'), ('creative', 'fun')]","[('Delicious', 'creative', 'fun')]",[]
BHD#2,BHD#2:2,"
     Delicious, creative and fun.
    ",FOOD#STYLE_OPTIONS,111,"('0', '0')","['Delicious', 'creative', 'fun']","[('Delicious', 'NNP'), ('creative', 'JJ'), ('fun', 'NN')]","{'Delicious': 1, 'creative': 1, 'fun': 1}","{'neg': 0.0, 'neu': 0.092, 'pos': 0.908, 'compound': 0.872}","[('Delicious', 'creative'), ('creative', 'fun')]","[('Delicious', 'creative', 'fun')]",[]
Z#11,Z#11:0,"
     Got a date? Go here!
    ",RESTAURANT#MISCELLANEOUS,111,"('0', '0')","['Got', 'date', 'Go']","[('Got', 'NNP'), ('date', 'NN'), ('Go', 'NNP')]","{'Got': 1, 'date': 1, 'Go': 1}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","[('Got', 'date'), ('date', 'Go')]","[('Got', 'date', 'Go')]",[]
Z#11,Z#11:1,"
     Every time I have a special occasion with my boyfriend I have a hard time going anywhere else.
    ",RESTAURANT#MISCELLANEOUS,111,"('0', '0')","['Every', 'time', 'I', 'special', 'occasion', 'boyfriend', 'I', 'hard', 'time', 'going', 'anywhere', 'else']","[('Every', 'DT'), ('time', 'NN'), ('I', 'PRP'), ('special', 'JJ'), ('occasion', 'NN'), ('boyfriend', 'NN'), ('I', 'PRP'), ('hard', 'JJ'), ('time', 'NN'), ('going', 'VBG'), ('anywhere', 'RB'), ('else', 'RB')]","{'Every': 1, 'time': 2, 'I': 2, 'special': 1, 'occasion': 1, 'boyfriend': 1, 'hard': 1, 'going': 1, 'anywhere': 1, 'else': 1}","{'neg': 0.087, 'neu': 0.745, 'pos': 0.168, 'compound': 0.3182}","[('Every', 'time'), ('time', 'I'), ('I', 'special'), ('special', 'occasion'), ('occasion', 'boyfriend'), ('boyfriend', 'I'), ('I', 'hard'), ('hard', 'time'), ('time', 'going'), ('going', 'anywhere'), ('anywhere', 'else')]","[('Every', 'time', 'I'), ('time', 'I', 'special'), ('I', 'special', 'occasion'), ('special', 'occasion', 'boyfriend'), ('occasion', 'boyfriend', 'I'), ('boyfriend', 'I', 'hard'), ('I', 'hard', 'time'), ('hard', 'time', 'going'), ('time', 'going', 'anywhere'), ('going', 'anywhere', 'else')]","[('Every', 'time', 'I', 'special'), ('time', 'I', 'special', 'occasion'), ('I', 'special', 'occasion', 'boyfriend'), ('special', 'occasion', 'boyfriend', 'I'), ('occasion', 'boyfriend', 'I', 'hard'), ('boyfriend', 'I', 'hard', 'time'), ('I', 'hard', 'time', 'going'), ('hard', 'time', 'going', 'anywhere'), ('time', 'going', 'anywhere', 'else')]"
Z#11,Z#11:2,"
     It is so romantic.
    ",AMBIENCE#GENERAL,111,"('0', '0')","['It', 'romantic']","[('It', 'PRP'), ('romantic', 'JJ')]","{'It': 1, 'romantic': 1}","{'neg': 0.0, 'neu': 0.462, 'pos': 0.538, 'compound': 0.541}","[('It', 'romantic')]",[],[]
Z#11,Z#11:3,"
     Its dark, and cozy.. there is always jazz music playing when we go.
    ",AMBIENCE#GENERAL,111,"('0', '0')","['Its', 'dark', 'cozy', 'always', 'jazz', 'music', 'playing', 'go']","[('Its', 'PRP$'), ('dark', 'NN'), ('cozy', 'NN'), ('always', 'RB'), ('jazz', 'NN'), ('music', 'NN'), ('playing', 'NN'), ('go', 'VB')]","{'Its': 1, 'dark': 1, 'cozy': 1, 'always': 1, 'jazz': 1, 'music': 1, 'playing': 1, 'go': 1}","{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.2023}","[('Its', 'dark'), ('dark', 'cozy'), ('cozy', 'always'), ('always', 'jazz'), ('jazz', 'music'), ('music', 'playing'), ('playing', 'go')]","[('Its', 'dark', 'cozy'), ('dark', 'cozy', 'always'), ('cozy', 'always', 'jazz'), ('always', 'jazz', 'music'), ('jazz', 'music', 'playing'), ('music', 'playing', 'go')]","[('Its', 'dark', 'cozy', 'always'), ('dark', 'cozy', 'always', 'jazz'), ('cozy', 'always', 'jazz', 'music'), ('always', 'jazz', 'music', 'playing'), ('jazz', 'music', 'playing', 'go')]"
Z#11,Z#11:4,"
     Most of the booths allow you to sit next to eachother without looking like 'that' couple.
    ",AMBIENCE#GENERAL,258,"('12', '18')","['Most', 'booths', 'allow', 'sit', 'next', 'eachother', 'without', 'looking', 'like', 'couple']","[('Most', 'JJS'), ('booths', 'NNS'), ('allow', 'VBP'), ('sit', 'NN'), ('next', 'IN'), ('eachother', 'NN'), ('without', 'IN'), ('looking', 'VBG'), ('like', 'IN'), ('couple', 'NN')]","{'Most': 1, 'booths': 1, 'allow': 1, 'sit': 1, 'next': 1, 'eachother': 1, 'without': 1, 'looking': 1, 'like': 1, 'couple': 1}","{'neg': 0.117, 'neu': 0.777, 'pos': 0.105, 'compound': -0.0541}","[('Most', 'booths'), ('booths', 'allow'), ('allow', 'sit'), ('sit', 'next'), ('next', 'eachother'), ('eachother', 'without'), ('without', 'looking'), ('looking', 'like'), ('like', 'couple')]","[('Most', 'booths', 'allow'), ('booths', 'allow', 'sit'), ('allow', 'sit', 'next'), ('sit', 'next', 'eachother'), ('next', 'eachother', 'without'), ('eachother', 'without', 'looking'), ('without', 'looking', 'like'), ('looking', 'like', 'couple')]","[('Most', 'booths', 'allow', 'sit'), ('booths', 'allow', 'sit', 'next'), ('allow', 'sit', 'next', 'eachother'), ('sit', 'next', 'eachother', 'without'), ('next', 'eachother', 'without', 'looking'), ('eachother', 'without', 'looking', 'like'), ('without', 'looking', 'like', 'couple')]"
Z#11,Z#11:5,"
     The food is all shared so we get to order together and eat together.
    ",FOOD#STYLE_OPTIONS,378,"('4', '8')","['The', 'food', 'shared', 'get', 'order', 'together', 'eat', 'together']","[('The', 'DT'), ('food', 'NN'), ('shared', 'VBD'), ('get', 'NN'), ('order', 'NN'), ('together', 'RB'), ('eat', 'NN'), ('together', 'RB')]","{'The': 1, 'food': 1, 'shared': 1, 'get': 1, 'order': 1, 'together': 2, 'eat': 1}","{'neg': 0.0, 'neu': 0.844, 'pos': 0.156, 'compound': 0.34}","[('The', 'food'), ('food', 'shared'), ('shared', 'get'), ('get', 'order'), ('order', 'together'), ('together', 'eat'), ('eat', 'together')]","[('The', 'food', 'shared'), ('food', 'shared', 'get'), ('shared', 'get', 'order'), ('get', 'order', 'together'), ('order', 'together', 'eat'), ('together', 'eat', 'together')]","[('The', 'food', 'shared', 'get'), ('food', 'shared', 'get', 'order'), ('shared', 'get', 'order', 'together'), ('get', 'order', 'together', 'eat'), ('order', 'together', 'eat', 'together')]"
Z#11,Z#11:6,"
     I've enjoyed 99% of the dishes we've ordered with the only exceptions being the occasional too-authentic-for-me dish (I'm a daring eater but not THAT daring).
    ",FOOD#QUALITY,338,"('24', '30')","['enjoyed', '99', 'dishes', 'ordered', 'exceptions', 'occasional', 'dish', 'daring', 'eater', 'THAT', 'daring']","[('enjoyed', 'VBN'), ('99', 'CD'), ('dishes', 'NNS'), ('ordered', 'JJ'), ('exceptions', 'NNS'), ('occasional', 'JJ'), ('dish', 'JJ'), ('daring', 'NN'), ('eater', 'NN'), ('THAT', 'IN'), ('daring', 'VBG')]","{'enjoyed': 1, '99': 1, 'dishes': 1, 'ordered': 1, 'exceptions': 1, 'occasional': 1, 'dish': 1, 'daring': 2, 'eater': 1, 'THAT': 1}","{'neg': 0.0, 'neu': 0.849, 'pos': 0.151, 'compound': 0.4404}","[('enjoyed', '99'), ('99', 'dishes'), ('dishes', 'ordered'), ('ordered', 'exceptions'), ('exceptions', 'occasional'), ('occasional', 'dish'), ('dish', 'daring'), ('daring', 'eater'), ('eater', 'THAT'), ('THAT', 'daring')]","[('enjoyed', '99', 'dishes'), ('99', 'dishes', 'ordered'), ('dishes', 'ordered', 'exceptions'), ('ordered', 'exceptions', 'occasional'), ('exceptions', 'occasional', 'dish'), ('occasional', 'dish', 'daring'), ('dish', 'daring', 'eater'), ('daring', 'eater', 'THAT'), ('eater', 'THAT', 'daring')]","[('enjoyed', '99', 'dishes', 'ordered'), ('99', 'dishes', 'ordered', 'exceptions'), ('dishes', 'ordered', 'exceptions', 'occasional'), ('ordered', 'exceptions', 'occasional', 'dish'), ('exceptions', 'occasional', 'dish', 'daring'), ('occasional', 'dish', 'daring', 'eater'), ('dish', 'daring', 'eater', 'THAT'), ('daring', 'eater', 'THAT', 'daring')]"
Z#11,Z#11:6,"
     I've enjoyed 99% of the dishes we've ordered with the only exceptions being the occasional too-authentic-for-me dish (I'm a daring eater but not THAT daring).
    ",FOOD#QUALITY,337,"('112', '116')","['enjoyed', '99', 'dishes', 'ordered', 'exceptions', 'occasional', 'dish', 'daring', 'eater', 'THAT', 'daring']","[('enjoyed', 'VBN'), ('99', 'CD'), ('dishes', 'NNS'), ('ordered', 'JJ'), ('exceptions', 'NNS'), ('occasional', 'JJ'), ('dish', 'JJ'), ('daring', 'NN'), ('eater', 'NN'), ('THAT', 'IN'), ('daring', 'VBG')]","{'enjoyed': 1, '99': 1, 'dishes': 1, 'ordered': 1, 'exceptions': 1, 'occasional': 1, 'dish': 1, 'daring': 2, 'eater': 1, 'THAT': 1}","{'neg': 0.0, 'neu': 0.849, 'pos': 0.151, 'compound': 0.4404}","[('enjoyed', '99'), ('99', 'dishes'), ('dishes', 'ordered'), ('ordered', 'exceptions'), ('exceptions', 'occasional'), ('occasional', 'dish'), ('dish', 'daring'), ('daring', 'eater'), ('eater', 'THAT'), ('THAT', 'daring')]","[('enjoyed', '99', 'dishes'), ('99', 'dishes', 'ordered'), ('dishes', 'ordered', 'exceptions'), ('ordered', 'exceptions', 'occasional'), ('exceptions', 'occasional', 'dish'), ('occasional', 'dish', 'daring'), ('dish', 'daring', 'eater'), ('daring', 'eater', 'THAT'), ('eater', 'THAT', 'daring')]","[('enjoyed', '99', 'dishes', 'ordered'), ('99', 'dishes', 'ordered', 'exceptions'), ('dishes', 'ordered', 'exceptions', 'occasional'), ('ordered', 'exceptions', 'occasional', 'dish'), ('exceptions', 'occasional', 'dish', 'daring'), ('occasional', 'dish', 'daring', 'eater'), ('dish', 'daring', 'eater', 'THAT'), ('daring', 'eater', 'THAT', 'daring')]"
Z#11,Z#11:7,"
     Once you try it for a special occasion beware.. you can't stop!
    ",RESTAURANT#MISCELLANEOUS,111,"('0', '0')","['Once', 'try', 'special', 'occasion', 'beware', 'stop']","[('Once', 'RB'), ('try', 'VB'), ('special', 'JJ'), ('occasion', 'NN'), ('beware', 'NN'), ('stop', 'NN')]","{'Once': 1, 'try': 1, 'special': 1, 'occasion': 1, 'beware': 1, 'stop': 1}","{'neg': 0.0, 'neu': 0.648, 'pos': 0.352, 'compound': 0.5967}","[('Once', 'try'), ('try', 'special'), ('special', 'occasion'), ('occasion', 'beware'), ('beware', 'stop')]","[('Once', 'try', 'special'), ('try', 'special', 'occasion'), ('special', 'occasion', 'beware'), ('occasion', 'beware', 'stop')]","[('Once', 'try', 'special', 'occasion'), ('try', 'special', 'occasion', 'beware'), ('special', 'occasion', 'beware', 'stop')]"
Z#11,Z#11:8,"
     You'll be ther for every anniversary, birthday, valentines day...
    ",RESTAURANT#MISCELLANEOUS,111,"('0', '0')","['ther', 'every', 'anniversary', 'birthday', 'valentines', 'day']","[('ther', 'RB'), ('every', 'DT'), ('anniversary', 'JJ'), ('birthday', 'NN'), ('valentines', 'NNS'), ('day', 'NN')]","{'ther': 1, 'every': 1, 'anniversary': 1, 'birthday': 1, 'valentines': 1, 'day': 1}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","[('ther', 'every'), ('every', 'anniversary'), ('anniversary', 'birthday'), ('birthday', 'valentines'), ('valentines', 'day')]","[('ther', 'every', 'anniversary'), ('every', 'anniversary', 'birthday'), ('anniversary', 'birthday', 'valentines'), ('birthday', 'valentines', 'day')]","[('ther', 'every', 'anniversary', 'birthday'), ('every', 'anniversary', 'birthday', 'valentines'), ('anniversary', 'birthday', 'valentines', 'day')]"
WE#4,WE#4:0,"
     For a Fabulous Wedding!
    ",RESTAURANT#MISCELLANEOUS,111,"('0', '0')","['For', 'Fabulous', 'Wedding']","[('For', 'IN'), ('Fabulous', 'NNP'), ('Wedding', 'NNP')]","{'For': 1, 'Fabulous': 1, 'Wedding': 1}","{'neg': 0.0, 'neu': 0.351, 'pos': 0.649, 'compound': 0.5707}","[('For', 'Fabulous'), ('Fabulous', 'Wedding')]","[('For', 'Fabulous', 'Wedding')]",[]
WE#4,WE#4:1,"
     My daughter's wedding reception at Water's Edge received the highest compliments from our guests.
    ",RESTAURANT#MISCELLANEOUS,195,"('35', '47')","['My', 'wedding', 'reception', 'Edge', 'received', 'highest', 'compliments', 'guests']","[('My', 'PRP$'), ('wedding', 'VBG'), ('reception', 'NN'), ('Edge', 'NNP'), ('received', 'VBD'), ('highest', 'JJS'), ('compliments', 'NNS'), ('guests', 'NNS')]","{'My': 1, 'wedding': 1, 'reception': 1, 'Edge': 1, 'received': 1, 'highest': 1, 'compliments': 1, 'guests': 1}","{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.4019}","[('My', 'wedding'), ('wedding', 'reception'), ('reception', 'Edge'), ('Edge', 'received'), ('received', 'highest'), ('highest', 'compliments'), ('compliments', 'guests')]","[('My', 'wedding', 'reception'), ('wedding', 'reception', 'Edge'), ('reception', 'Edge', 'received'), ('Edge', 'received', 'highest'), ('received', 'highest', 'compliments'), ('highest', 'compliments', 'guests')]","[('My', 'wedding', 'reception', 'Edge'), ('wedding', 'reception', 'Edge', 'received'), ('reception', 'Edge', 'received', 'highest'), ('Edge', 'received', 'highest', 'compliments'), ('received', 'highest', 'compliments', 'guests')]"
WE#4,WE#4:2,"
     Everyone raved about the atmosphere (elegant rooms and absolutely incomparable views) and the fabulous food!
    ",AMBIENCE#GENERAL,226,"('25', '35')","['Everyone', 'raved', 'atmosphere', 'elegant', 'rooms', 'absolutely', 'incomparable', 'views', 'fabulous', 'food']","[('Everyone', 'NN'), ('raved', 'VBD'), ('atmosphere', 'RB'), ('elegant', 'JJ'), ('rooms', 'NNS'), ('absolutely', 'RB'), ('incomparable', 'JJ'), ('views', 'NNS'), ('fabulous', 'JJ'), ('food', 'NN')]","{'Everyone': 1, 'raved': 1, 'atmosphere': 1, 'elegant': 1, 'rooms': 1, 'absolutely': 1, 'incomparable': 1, 'views': 1, 'fabulous': 1, 'food': 1}","{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.5707}","[('Everyone', 'raved'), ('raved', 'atmosphere'), ('atmosphere', 'elegant'), ('elegant', 'rooms'), ('rooms', 'absolutely'), ('absolutely', 'incomparable'), ('incomparable', 'views'), ('views', 'fabulous'), ('fabulous', 'food')]","[('Everyone', 'raved', 'atmosphere'), ('raved', 'atmosphere', 'elegant'), ('atmosphere', 'elegant', 'rooms'), ('elegant', 'rooms', 'absolutely'), ('rooms', 'absolutely', 'incomparable'), ('absolutely', 'incomparable', 'views'), ('incomparable', 'views', 'fabulous'), ('views', 'fabulous', 'food')]","[('Everyone', 'raved', 'atmosphere', 'elegant'), ('raved', 'atmosphere', 'elegant', 'rooms'), ('atmosphere', 'elegant', 'rooms', 'absolutely'), ('elegant', 'rooms', 'absolutely', 'incomparable'), ('rooms', 'absolutely', 'incomparable', 'views'), ('absolutely', 'incomparable', 'views', 'fabulous'), ('incomparable', 'views', 'fabulous', 'food')]"
WE#4,WE#4:2,"
     Everyone raved about the atmosphere (elegant rooms and absolutely incomparable views) and the fabulous food!
    ",AMBIENCE#GENERAL,584,"('45', '50')","['Everyone', 'raved', 'atmosphere', 'elegant', 'rooms', 'absolutely', 'incomparable', 'views', 'fabulous', 'food']","[('Everyone', 'NN'), ('raved', 'VBD'), ('atmosphere', 'RB'), ('elegant', 'JJ'), ('rooms', 'NNS'), ('absolutely', 'RB'), ('incomparable', 'JJ'), ('views', 'NNS'), ('fabulous', 'JJ'), ('food', 'NN')]","{'Everyone': 1, 'raved': 1, 'atmosphere': 1, 'elegant': 1, 'rooms': 1, 'absolutely': 1, 'incomparable': 1, 'views': 1, 'fabulous': 1, 'food': 1}","{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.5707}","[('Everyone', 'raved'), ('raved', 'atmosphere'), ('atmosphere', 'elegant'), ('elegant', 'rooms'), ('rooms', 'absolutely'), ('absolutely', 'incomparable'), ('incomparable', 'views'), ('views', 'fabulous'), ('fabulous', 'food')]","[('Everyone', 'raved', 'atmosphere'), ('raved', 'atmosphere', 'elegant'), ('atmosphere', 'elegant', 'rooms'), ('elegant', 'rooms', 'absolutely'), ('rooms', 'absolutely', 'incomparable'), ('absolutely', 'incomparable', 'views'), ('incomparable', 'views', 'fabulous'), ('views', 'fabulous', 'food')]","[('Everyone', 'raved', 'atmosphere', 'elegant'), ('raved', 'atmosphere', 'elegant', 'rooms'), ('atmosphere', 'elegant', 'rooms', 'absolutely'), ('elegant', 'rooms', 'absolutely', 'incomparable'), ('rooms', 'absolutely', 'incomparable', 'views'), ('absolutely', 'incomparable', 'views', 'fabulous'), ('incomparable', 'views', 'fabulous', 'food')]"
WE#4,WE#4:2,"
     Everyone raved about the atmosphere (elegant rooms and absolutely incomparable views) and the fabulous food!
    ",LOCATION#GENERAL,698,"('79', '84')","['Everyone', 'raved', 'atmosphere', 'elegant', 'rooms', 'absolutely', 'incomparable', 'views', 'fabulous', 'food']","[('Everyone', 'NN'), ('raved', 'VBD'), ('atmosphere', 'RB'), ('elegant', 'JJ'), ('rooms', 'NNS'), ('absolutely', 'RB'), ('incomparable', 'JJ'), ('views', 'NNS'), ('fabulous', 'JJ'), ('food', 'NN')]","{'Everyone': 1, 'raved': 1, 'atmosphere': 1, 'elegant': 1, 'rooms': 1, 'absolutely': 1, 'incomparable': 1, 'views': 1, 'fabulous': 1, 'food': 1}","{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.5707}","[('Everyone', 'raved'), ('raved', 'atmosphere'), ('atmosphere', 'elegant'), ('elegant', 'rooms'), ('rooms', 'absolutely'), ('absolutely', 'incomparable'), ('incomparable', 'views'), ('views', 'fabulous'), ('fabulous', 'food')]","[('Everyone', 'raved', 'atmosphere'), ('raved', 'atmosphere', 'elegant'), ('atmosphere', 'elegant', 'rooms'), ('elegant', 'rooms', 'absolutely'), ('rooms', 'absolutely', 'incomparable'), ('absolutely', 'incomparable', 'views'), ('incomparable', 'views', 'fabulous'), ('views', 'fabulous', 'food')]","[('Everyone', 'raved', 'atmosphere', 'elegant'), ('raved', 'atmosphere', 'elegant', 'rooms'), ('atmosphere', 'elegant', 'rooms', 'absolutely'), ('elegant', 'rooms', 'absolutely', 'incomparable'), ('rooms', 'absolutely', 'incomparable', 'views'), ('absolutely', 'incomparable', 'views', 'fabulous'), ('incomparable', 'views', 'fabulous', 'food')]"
WE#4,WE#4:2,"
     Everyone raved about the atmosphere (elegant rooms and absolutely incomparable views) and the fabulous food!
    ",FOOD#QUALITY,378,"('103', '107')","['Everyone', 'raved', 'atmosphere', 'elegant', 'rooms', 'absolutely', 'incomparable', 'views', 'fabulous', 'food']","[('Everyone', 'NN'), ('raved', 'VBD'), ('atmosphere', 'RB'), ('elegant', 'JJ'), ('rooms', 'NNS'), ('absolutely', 'RB'), ('incomparable', 'JJ'), ('views', 'NNS'), ('fabulous', 'JJ'), ('food', 'NN')]","{'Everyone': 1, 'raved': 1, 'atmosphere': 1, 'elegant': 1, 'rooms': 1, 'absolutely': 1, 'incomparable': 1, 'views': 1, 'fabulous': 1, 'food': 1}","{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.5707}","[('Everyone', 'raved'), ('raved', 'atmosphere'), ('atmosphere', 'elegant'), ('elegant', 'rooms'), ('rooms', 'absolutely'), ('absolutely', 'incomparable'), ('incomparable', 'views'), ('views', 'fabulous'), ('fabulous', 'food')]","[('Everyone', 'raved', 'atmosphere'), ('raved', 'atmosphere', 'elegant'), ('atmosphere', 'elegant', 'rooms'), ('elegant', 'rooms', 'absolutely'), ('rooms', 'absolutely', 'incomparable'), ('absolutely', 'incomparable', 'views'), ('incomparable', 'views', 'fabulous'), ('views', 'fabulous', 'food')]","[('Everyone', 'raved', 'atmosphere', 'elegant'), ('raved', 'atmosphere', 'elegant', 'rooms'), ('atmosphere', 'elegant', 'rooms', 'absolutely'), ('elegant', 'rooms', 'absolutely', 'incomparable'), ('rooms', 'absolutely', 'incomparable', 'views'), ('absolutely', 'incomparable', 'views', 'fabulous'), ('incomparable', 'views', 'fabulous', 'food')]"
WE#4,WE#4:3,"
     Service was wonderful;
    ",SERVICE#GENERAL,157,"('0', '7')","['Service', 'wonderful']","[('Service', 'NNP'), ('wonderful', 'NN')]","{'Service': 1, 'wonderful': 1}","{'neg': 0.0, 'neu': 0.351, 'pos': 0.649, 'compound': 0.5719}","[('Service', 'wonderful')]",[],[]
WE#4,WE#4:4,"
     everyone was cheerfully cooperative and helpful.
    ",SERVICE#GENERAL,111,"('0', '0')","['everyone', 'cheerfully', 'cooperative', 'helpful']","[('everyone', 'NN'), ('cheerfully', 'RB'), ('cooperative', 'JJ'), ('helpful', 'NN')]","{'everyone': 1, 'cheerfully': 1, 'cooperative': 1, 'helpful': 1}","{'neg': 0.0, 'neu': 0.404, 'pos': 0.596, 'compound': 0.7096}","[('everyone', 'cheerfully'), ('cheerfully', 'cooperative'), ('cooperative', 'helpful')]","[('everyone', 'cheerfully', 'cooperative'), ('cheerfully', 'cooperative', 'helpful')]","[('everyone', 'cheerfully', 'cooperative', 'helpful')]"
WE#4,WE#4:5,"
     Paul, the maitre d', was totally professional and always on top of things.
    ",SERVICE#GENERAL,124,"('0', '4')","['Paul', 'maitre', 'totally', 'professional', 'always', 'top', 'things']","[('Paul', 'NNP'), ('maitre', 'PRP'), ('totally', 'RB'), ('professional', 'JJ'), ('always', 'RB'), ('top', 'JJ'), ('things', 'NNS')]","{'Paul': 1, 'maitre': 1, 'totally': 1, 'professional': 1, 'always': 1, 'top': 1, 'things': 1}","{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.2023}","[('Paul', 'maitre'), ('maitre', 'totally'), ('totally', 'professional'), ('professional', 'always'), ('always', 'top'), ('top', 'things')]","[('Paul', 'maitre', 'totally'), ('maitre', 'totally', 'professional'), ('totally', 'professional', 'always'), ('professional', 'always', 'top'), ('always', 'top', 'things')]","[('Paul', 'maitre', 'totally', 'professional'), ('maitre', 'totally', 'professional', 'always'), ('totally', 'professional', 'always', 'top'), ('professional', 'always', 'top', 'things')]"
